,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg,ID.1,Epoche,dtm_Ivis_1,dtm_Ivis_2,dtm_Ivis_balladen_sup_1,dtm_Ivis_balladen_sup_2,sonett,dtm_Ivis_sonett_1,dtm_Ivis_sonett_2,bert_Ivis_sonett_1,bert_Ivis_sonett_2,bert_Ivis_sonett_sup_1,bert_Ivis_sonett_sup_2,bert_Ivis_1,bert_Ivis_2,bert_Ivis_sup_1,bert_Ivis_sup_2,dtm_Ivis_sup_1,dtm_Ivis_sup_2
1706,l00140152,Reiselied,"Hofmannsthal, Hugo von [alt. Pseudonym Loris]",3,3,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,1908,"Federmann, Hertha",l00140152,Moderne,-2.4702964,-0.17371860000000006,-2.8822252999999995,1.2528734,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.6500747000000002,-1.8406155,3.3600295,3.3036852,2.1495452,1.1710045
2088,l00170013,Reiter im Herbst,"Benzmann, Hans",4,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170013,Moderne,-0.4354961,0.9750313,-2.5584452,0.6887083,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.6785256000000002,-2.1610136000000004,3.2110353,3.0637119999999998,0.49815065,0.7671258000000001
758,l00110029,Reiter im Herbst,"Benzmann, Hans",4,2,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110029,Moderne,-0.4354961,0.9750313,-2.5584452,0.6887083,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.1995533,-2.468451,3.6792293,3.4255812000000003,0.49815065,0.7671258000000001
4397,l0050122,Ruhe in der Geliebten.,Ferdinand Freiligrath.,4,8,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050122,Realismus,3.2325017000000003,-0.34812543,-5.1045620000000005,0.67605305,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.926069999999999,4.2358475,-3.1128023,-3.2832407999999997,-2.1162088,1.7676493999999998
3437,l0030353,Ruhe in der Geliebten.,Ferdinand Freiligrath.,4,8,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030353,Realismus,3.2457793,-0.33610025,-5.1194835,0.6753235,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-5.87092,4.28897,-2.9692721,-3.2933237999999996,-2.108288,1.7715014
1148,l00110419,"Schlafend trägt man mich [Aus ""Der Glühende""]","Mombert, Alfred",1,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110419,Moderne,4.2641606,-1.4268069,-3.125527,0.6850906999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.07127779,-1.1297184999999998,2.945568,0.32927868,-0.35450658,3.3786116
1598,l00140044,"Schlafend trägt man mich [Aus ""Der Glühende""]","Mombert, Alfred",1,6,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,1908,"Federmann, Hertha",l00140044,Moderne,4.2641606,-1.4268069,-3.125527,0.6850906999999999,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.07127779,-1.1297184999999998,2.945568,0.32927868,-0.35450658,3.3786116
2509,l00170434,Seelen,"Wertheimer, Paul",1,7,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170434,Moderne,-0.11581795,0.8807037,-3.2390091,1.1592578000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.0104293999999996,-1.1038563999999997,2.129754,-1.3805813,0.67119646,0.82139933
1397,l00110668,Seelen,"Wertheimer, Paul",1,7,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110668,Moderne,-0.13001458,0.96938676,-3.18433,1.1897228000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.0516648,-1.4758818,3.1358855,-1.0015485,0.64668715,0.9095853000000002
1759,l00150037,Sehnsucht,"Huch, Ricarda",3,4,"Frauenlyrik der Gegenwart. Eine Anthologie, zusammengestellt und hrsg. von Margarete Huch (M.H. Gareth). Leipzig 1911.",1911,"Huch, Margarete",l00150037,Moderne,1.510259,-1.6477936999999998,-3.655726,0.6945188,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.89176524,2.4096477000000003,0.020013869,-0.5855388000000001,0.055692885,1.3346746
1392,l00110663,Sehnsucht,"Weiß, Emil Rudolf",3,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110663,Moderne,0.37095815,0.9780786,-2.7072039,0.3309797,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.17487742,-0.85043657,1.6584116000000002,0.25838473,-0.09126221400000001,1.2033966999999999
2298,l00170223,Sehnsucht,"Huch, Ricarda",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170223,Moderne,1.510259,-1.6477936999999998,-3.655726,0.6945188,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.66518676,2.6535575000000002,-0.35050252,-0.6062046,0.055692885,1.3346746
2507,l00170432,Sehnsucht,"Weiß, Emil Rudolf",5,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170432,Moderne,4.5526133,-0.39620075,-6.0493093,0.67890716,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.7637194,4.26409,0.13259496,-1.6099428,-2.056964,3.2927836999999998
2400,l00170325,Sils-Maria,"Nietzsche, Friedrich",3,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170325,Moderne,1.7991526999999998,0.4638333,-3.1394951,0.35394815,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.1043625,2.0510707,0.8751747999999999,-0.32614052,-1.0095120000000002,2.8414764
1183,l00110454,Sils-Maria,"Nietzsche, Friedrich",2,2,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110454,Moderne,1.8200166,0.54091954,-3.2257137000000005,0.44868797,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.7959172999999997,1.9277511000000003,0.94369876,-0.4332089,-0.9908956,2.7902452999999996
2346,l00170271,Sizilianen,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170271,Moderne,0.6622965000000001,0.17113529,-3.7847812000000007,1.657975,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.8297936000000001,-1.2883353000000002,2.5685534,1.3219296999999999,0.37060946,1.511895
2343,l00170268,Sizilianen,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170268,Moderne,-2.113907,-2.1803591,-2.6944559,2.0639844,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.24609022,-2.2333481,3.033082,2.6538792,1.6947406999999999,-0.9103281999999999
2344,l00170269,Sizilianen,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170269,Moderne,1.7754802,-0.57120913,-3.430524,1.09087,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3783136999999999,-1.4935157,2.1034532,-0.5018687,-0.50235355,1.5384547
2345,l00170270,Sizilianen,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170270,Moderne,0.013399661499999998,-3.620739,-2.6069462000000003,1.3098499,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.25458792,-2.426653,4.0061383,3.4772529999999997,1.7654701000000002,-0.6813269000000001
2347,l00170272,Sizilianen,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170272,Moderne,1.0397234,-1.0160927,-3.2582204,1.3185241,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.0823443,3.8376343,-0.48815355,-2.8514857000000005,-0.3394472,1.6440207999999998
4085,l0040425,So sei mit Gott gegrüßet.,Otto Roquette.,3,8,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040425,Realismus,-1.5076331,0.05094157,-5.1322184,1.4797946000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.6137176,3.3441312000000005,-2.6751292,-2.3654442,-0.6212306,-0.2109657
3366,l0030282,So sei mit Gott gegrüßet.,Otto Roquette.,3,8,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030282,Realismus,-1.5277876,0.020032767,-5.0924344,1.4904642,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-4.5818977,3.1704388,-2.5467916,-2.3230877,-0.609992,-0.20479278
67,l00100063,Sommerabend,"Dehmel, Richard",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100063,Moderne,-1.9308759,-2.9116282000000004,-3.225019,1.9825112,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.096366,-2.2274616000000003,3.8450005,3.0504458,1.6999973000000002,-1.0293899
2152,l00170077,Sommerabend,"Dehmel, Richard",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170077,Moderne,-1.8570708,-2.9715295,-3.1177928,1.877531,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.3092655,-1.9651830000000001,3.048635,3.080984,1.7006164000000001,-1.0085335
822,l00110093,Sommerrosen,"Conradi, Hermann",4,13,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110093,Moderne,1.3088061000000002,-0.115302324,-4.0668644999999986,0.9176568000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.4194531000000001,-1.0983219,2.900146,-1.4961815,-0.43747768,1.9823234
2130,l00170055,Sommerrosen,"Conradi, Hermann",8,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170055,Moderne,1.3088061000000002,-0.115302324,-4.0668644999999986,0.9176568000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.65807456,1.6916582999999998,2.0809919999999997,-1.2865613999999999,-0.43747768,1.9823234
31,l00100030,Spaziergang,"Bruns, Max",2,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100030,Moderne,1.8406922,0.56942755,-4.0220184,0.81417584,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.1219095,0.9950401,-0.3076638,-0.33513185,-0.63401556,1.8227015
5226,l0090281,Spaziergang,"Bruns, Max",2,5,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090281,Moderne,1.8336188,0.62354714,-4.0412393,0.8043549,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.1589428999999998,0.7802776,0.6310483,-0.6797191,-0.6530038,1.7545990000000002
91,l00100085,Späte Rosen,"Falke, Gustav",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100085,Moderne,1.1509519,0.49449745,-3.890428,1.3507901000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.7367582,-0.03408347,1.8711276000000001,1.2051785,0.022177907,1.4077541999999998
2185,l00170110,Späte Rosen,"Falke, Gustav",4,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170110,Moderne,1.1509519,0.49449745,-3.890428,1.3507901000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.0303828999999998,-0.24257678,2.3410512999999997,1.4042569999999999,0.022177907,1.4077541999999998
2087,l00170012,Stille Fahrt,"Benzmann, Hans",3,6,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170012,Moderne,1.2647781,0.30028313,-3.823929,0.4989232,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.23256814,-1.1092615,1.6710526,0.38158703,-0.33662447,1.4284276000000002
762,l00110033,Stille Fahrt,"Benzmann, Hans",3,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110033,Moderne,1.2647781,0.30028313,-3.823929,0.4989232,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.3373343,-1.5907195,2.4998713,0.8343663,-0.33662447,1.4284276000000002
2156,l00170081,Stiller Gang,"Dehmel, Richard",1,6,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170081,Moderne,0.15681756,-2.22572,-3.577063,1.6499805,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3394656000000005,-1.6627021,3.7310827000000004,-0.01925703,0.20154898,2.1219401
1585,l00140031,Stiller Gang,"Dehmel, Richard",1,6,Der Schatzbehalter. Ein Brevier Zeitgenössischer Lyrik. Ausgewählt von H. Federmann. München 1908,1908,"Federmann, Hertha",l00140031,Moderne,0.15681756,-2.22572,-3.577063,1.6499805,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.3394656000000005,-1.6627021,3.7310827000000004,-0.01925703,0.20154898,2.1219401
1177,l00110448,Straßenlied,"Münchhausen, Börries Freiherr von [alt. Münchhausen, Börries von]",3,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110448,Moderne,1.1205648,0.4773146,-3.6500776,0.34420854,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.1727622,0.16635060000000002,2.413796,0.2760347,-0.515887,1.7839813999999998
2393,l00170318,Straßenlied,"Münchhausen, Börries Freiherr von [alt. Münchhausen, Börries von]",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170318,Moderne,1.1205648,0.4773146,-3.6500776,0.34420854,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.5240307,1.3134301000000002,1.0471048,-0.0011065769999999999,-0.515887,1.7839813999999998
3179,l0030095,Strophen aus der Fremde.,Georg Herwegh.,7,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030095,Realismus,0.90002334,-1.5446624,-3.7495599,0.8268485000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.7654402,1.9047397000000001,-1.339149,-1.8017715,-1.4483708,0.23896383
4466,l0050191,Strophen aus der Fremde.,Georg Herwegh.,7,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050191,Realismus,0.8718935999999999,-1.5526059,-3.7367992,0.8359646000000001,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-2.84567,1.9104261000000002,-1.3766371000000002,-1.8465003,-1.4153007,0.23431194
2013,l00160043,Tant pis!,"Held, Franz",3,6,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",1894,"Bierbaum, Otto Julius",l00160043,Moderne,-0.34160095,-2.21975,-2.966398,1.4706343000000002,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.43722364,0.6069166,1.3202994,0.104050875,1.1687313,-0.11872342
983,l00110254,Tant pis!,"Held, Franz",3,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110254,Moderne,-0.29277956,-2.1777625,-3.034946,1.4648794,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.1574116,-0.32820952,2.3270423,0.7692047,1.1193743999999999,-0.06338894
5221,l0090276,Tanzlied,"Bierbaum, Otto Julius",1,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,1899,"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]",l0090276,Moderne,-0.70216036,-0.059220392,-2.4515116000000003,1.5685184,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,1.900628,0.49051702,1.5779507,0.94886374,1.476561,0.8824959000000001
2092,l00170017,Tanzlied,"Bierbaum, Otto Julius",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170017,Moderne,-0.70216036,-0.059220392,-2.4515116000000003,1.5685184,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.5146818,0.38262832,1.659398,1.2336278,1.476561,0.8824959000000001
2277,l00170202,Terzinen über Vergänglichkeit,"Hofmannsthal, Hugo von [Pseud. Loris]",5,1,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170202,Moderne,1.8509,0.33915266,-4.3099465,0.36201385,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.9661715,2.7185173,0.7789361,-0.576232,-0.8155859999999999,2.1254928
1016,l00110287,Terzinen über Vergänglichkeit,"Hofmannsthal, Hugo von [Pseud. Loris]",5,1,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110287,Moderne,1.8509,0.33915266,-4.3099465,0.36201385,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.1774662,2.472538,1.0366123999999999,-0.63284236,-0.8155859999999999,2.1254928
147,l00100136,Tod in Ähren,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100136,Moderne,-0.40495408,0.65527683,-2.3951674,1.822033,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,3.1496532000000004,0.0805509,1.935832,1.2449915,1.014041,1.0781703
2332,l00170257,Tod in Ähren,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170257,Moderne,-0.41731048,0.6087022,-2.366155,1.8767548,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.8304129000000002,-0.10735869,2.0070188,1.3040441,1.0221677,1.0855926
2097,l00170022,Traum durch die Dämmerung,"Bierbaum, Otto Julius",2,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,1905,"Bethge, Hans",l00170022,Moderne,1.5554811000000002,-3.038149,-4.415284,1.0862122,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.9118280999999999,-1.5155748,2.7801527999999998,1.7466656000000003,0.762583,2.163198
20,l00100020,Traum durch die Dämmerung,"Bierbaum, Otto Julius",2,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",1898,"Gemmel, Ludwig",l00100020,Moderne,1.5554811000000002,-3.038149,-4.415284,1.0862122,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.1456125,-1.2753075,2.0551817,1.4347192,0.762583,2.163198
4657,l0060041,Traumbild,"Scharf, Ludwig",20,2,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",1893,"Bierbaum, Otto Julius",l0060041,Moderne,2.1853235,-0.16848302,-4.4629574,-0.011798184,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.5423794,0.76748943,1.159451,0.42963500000000004,-1.1776081,2.2170617999999997
1276,l00110547,Traumbild,"Scharf, Ludwig",20,2,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",1904,"Benzmann, Hans",l00110547,Moderne,2.2125866000000003,-0.1853502,-4.414527,-0.018031739,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,4.821566000000001,0.18218723,1.6032212,0.7579170999999999,-1.2248656,2.2472706000000002
4423,l0050148,Trost der Nacht.,Gottfried Kinkel.,2,8,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050148,Realismus,-0.85984445,-3.288473,-2.1428628,1.4181159,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.5042977,-1.1341431,-1.4905807,-0.40678823,0.7532251,-1.8564314999999998
3254,l0030170,Trost der Nacht.,Gottfried Kinkel.,4,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030170,Realismus,-0.85776746,-3.3113089,-2.1710277,1.4134767,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.13316327,-1.4704264,0.74016833,2.7428348,0.76506746,-1.8654773999999998
3895,l0040235,Ueber ein Stündlein.,Paul Heyse.,5,3,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040235,Realismus,-2.178407,-0.06865629,-3.2678282000000003,0.94057995,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.43529478,2.3625722000000002,-1.3442527,0.24283070000000004,-0.44048679999999996,-0.6313544
4569,l0050294,Ueber ein Stündlein.,Paul Heyse.,4,3,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050294,Realismus,-2.0074804,-0.25553545,-3.2376838,1.250943,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-1.0789233,3.708224,-2.019724,-1.0821432,-0.28844443,-0.55254006
4575,l0050300,Um Mitternacht.,Julius Rodenberg.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050300,Realismus,1.149155,0.6995441,-3.7668843,1.3295449,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.6766584,1.7192287,-1.5410833000000002,-0.0017767621,-1.2440289,0.6209607
4075,l0040415,Um Mitternacht.,Julius Rodenberg.,4,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040415,Realismus,1.149155,0.6995441,-3.7668843,1.3295449,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.8301780000000001,1.9867203000000002,-1.7298396,-0.08026121,-1.2440289,0.6209607
4195,l0040535,Und ob der holde Tag vergangen.,Julius Sturm.,3,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040535,Realismus,-2.1014638,-0.6561891,-3.7413733,1.5480155,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.6035788,2.7834582,-2.5779035,-1.4019017,-0.6612045999999999,-0.53144354
3253,l0030169,Und ob der holde Tag vergangen.,Julius Sturm.,3,4,Dichtergrüsse. Neuere deutsche Lyrik,1861,"Polko, Elise",l0030169,Realismus,-2.1336272000000003,-0.65376854,-3.8529174,1.4879481,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-3.1522937,2.295794,-2.537582,-0.9810687,-0.77789235,-0.5116037999999999
3891,l0040231,Unter den Zweigen.,Paul Heyse.,3,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040231,Realismus,3.4671416,-1.7599162,-3.9481957,0.641493,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,0.9435454,2.2730498,-0.6803666,0.10146024,-1.8172985000000001,1.0672796999999998
4570,l0050295,Unter den Zweigen.,Paul Heyse.,3,4,Blüthenzweige deutscher Lyrik nach Goethe,1875,"Willatzen, Peter Johann",l0050295,Realismus,3.4924378,-1.7648231,-3.9532964,0.73325634,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.750408,1.0036554,-0.77581376,1.1240168,-1.8015535,1.2066386
3869,l0040209,VJ.,Julius Hammer.,7,2,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040209,Realismus,-0.18694346,0.4976885999999999,-3.4611444,1.1836283,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,2.234915,3.804417,-1.3726051000000001,0.0465833,-1.3102869,-0.17176957
3862,l0040202,VJ.,Julius Hammer.,6,4,Anthologie Deutscher Lyriker seit 1850,1865,"Kneschke, Emil",l0040202,Realismus,0.91762495,0.1321928,-4.2064066,0.33290040000000004,kein_sonett,0.0,0.0,3.0,-3.0,0.0,0.0,-0.58353335,0.78935486,-0.6164807,0.34107822,-1.0140634,0.45315182
1521,l00130055,Venus Madonna,"Dehmel, Richard",4,3,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",1896,"Tille, Alexander",l00130055,Moderne,-0.6636925,-3.1347065,-2.7820618,1.0765477,sonett,-0.6636925,-3.1347065,4.304983615875243,-2.138770580291748,0.06346212327480316,-1.9026002883911133,-1.9967584999999999,2.6628939999999997,-0.673715,-2.1781478,1.8096875,-0.46482219999999996
